block_index,frames,chain_us,max_one_us,deadline_us,late_start_us,automated
1703,64,77.9,8.6,1333.33333333,257.734,0
1704,64,66.5,9.6,1333.33333333,813.7,0
1705,64,67.8,8.2,1333.33333333,1475.667,0
1706,64,56.6,6.8,1333.33333333,227.234,0
1707,64,63.9,9,1333.33333333,1805.3,0
1708,64,57.1,6.9,1333.33333333,552.767,0
1709,64,81.1,11.6,1333.33333333,1149.534,0
1710,64,82,12.2,1333.33333333,1829.3,1
1711,64,69.2,8.4,1333.33333333,598.967,0
1712,64,94.1,11.5,1333.33333333,1153.234,0
1713,64,64.9,8.1,1333.33333333,1814.5,0
1714,64,56.7,7.2,1333.33333333,562.567,0
1715,64,64.4,7.8,1333.33333333,1152.534,0
1716,64,107.7,12.3,1333.33333333,1832.2,0
1717,64,98.6,11.2,1333.33333333,631.167,0
1718,64,102.2,11.5,1333.33333333,1162.834,0
1719,64,70.2,7.8,1333.33333333,1819,0
1720,64,59.4,7,1333.33333333,572.767,0
1721,64,79.7,9.3,1333.33333333,1155.834,0
1722,64,81.5,11.4,1333.33333333,1822.3,0
1723,64,71.8,8.6,1333.33333333,591.567,0
1724,64,66.3,9.5,1333.33333333,1156.634,0
1725,64,156.6,38.1,1333.33333333,1346.7,1
1726,64,90.3,11.3,1333.33333333,206.967,0
1727,64,85.3,11.1,1333.33333333,1665.334,0
1728,64,81.3,8.2,1333.33333333,442.6,0
1729,64,93.6,11.7,1333.33333333,1004.367,0
1730,64,77.9,9.1,1333.33333333,1660.734,0
1731,64,70.5,8.7,1333.33333333,426.8,0
1732,64,94.6,11.6,1333.33333333,999.367,0
1733,64,105,11.9,1333.33333333,1668.334,0
1734,64,98.4,10.7,1333.33333333,465.5,0
1735,64,105.4,11.5,1333.33333333,1000.567,0
1736,64,99.6,10.9,1333.33333333,1671.034,0
1737,64,83.5,10,1333.33333333,462.9,0
1738,64,80.7,10.2,1333.33333333,999.367,0
1739,64,66.5,9.6,1333.33333333,1663.134,0
1740,64,57,7.2,1333.33333333,428.9,1
1741,64,96.5,13.6,1333.33333333,1001.467,0
1742,64,78.5,10.6,1333.33333333,1663.834,0
1743,64,69.6,8.6,1333.33333333,430.4,0
1744,64,87.4,11,1333.33333333,1002.367,0
1745,64,61.7,7.5,1333.33333333,1661.334,0
1746,64,57.5,6.9,1333.33333333,406.9,0
1747,64,80.4,9.9,1333.33333333,1003.467,0
1748,64,94.5,11.3,1333.33333333,1677.834,0
1749,64,83.3,8.5,1333.33333333,462.7,0
1750,64,84.3,9.4,1333.33333333,1002.467,0
1751,64,70.7,8.1,1333.33333333,1674.234,0
1752,64,61.8,6.7,1333.33333333,428.7,0
1753,64,84.5,9.5,1333.33333333,999.367,0
1754,64,76.5,8.7,1333.33333333,1670.334,0
1755,64,71.3,8.7,1333.33333333,449.4,1
1756,64,64.9,9.2,1333.33333333,503.467,0
1757,64,67.1,9.5,1333.33333333,940.134,0
1758,64,78.8,11.5,1333.33333333,1610.2,0
1759,64,69.1,8.4,1333.33333333,376.867,0
1760,64,82,10,1333.33333333,947.634,0
1761,64,76.9,9.5,1333.33333333,1612.7,0
1762,64,67.8,6.8,1333.33333333,377.367,0
1763,64,65.6,8,1333.33333333,935.334,0
1764,64,94,11.7,1333.33333333,1623.4,0
1765,64,83.6,10.3,1333.33333333,409.667,0
1766,64,101.6,11.6,1333.33333333,954.334,0
1767,64,68.2,7.6,1333.33333333,1607.5,0
1768,64,62.4,6.7,1333.33333333,359.067,0
1769,64,105,11.5,1333.33333333,951.134,0
1770,64,77.3,9,1333.33333333,1624.8,1
1771,64,70.5,8.4,1333.33333333,389.867,0
1772,64,98.4,13.5,1333.33333333,949.634,0
1773,64,84.1,11.7,1333.33333333,1617.1,0
1774,64,72.1,8.8,1333.33333333,389.467,0
1775,64,70.6,11.5,1333.33333333,943.334,0
1776,64,63.9,8.2,1333.33333333,1604.7,0
1777,64,54.7,5.6,1333.33333333,352.467,0
1778,64,85.2,10.8,1333.33333333,945.434,0
1779,64,90.2,10.8,1333.33333333,1613.6,0
1780,64,83.8,10.2,1333.33333333,395.867,0
1781,64,60.4,7.4,1333.33333333,937.734,0
1782,64,151.3,16.6,1333.33333333,1629.3,0
1783,64,144.5,16,1333.33333333,484.967,0
1784,64,125.8,22.4,1333.33333333,953.634,0
1785,64,78.9,8.8,1333.33333333,1625.7,1
1786,64,55.3,5.7,1333.33333333,388.467,0
1787,64,82.7,10.2,1333.33333333,945.334,0
1788,64,75.6,9.8,1333.33333333,1610.3,0
1789,64,71.2,8.6,1333.33333333,373.967,0
1790,64,81.7,11.2,1333.33333333,942.634,0
