block_index,frames,chain_us,max_one_us,deadline_us,late_start_us,automated
1035,64,66.6,6.8,1333.33333333,643.3,1
1036,64,60.1,7.7,1333.33333333,1183.867,0
1037,64,90.8,13.5,1333.33333333,1854.234,0
1038,64,80.9,10.4,1333.33333333,624.5,0
1039,64,58.8,8.3,1333.33333333,1182.767,0
1040,64,69.4,9.1,1333.33333333,1850.734,0
1041,64,64.9,6.5,1333.33333333,597.3,0
1042,64,74.5,8.6,1333.33333333,1184.467,0
1043,64,72.9,8.1,1333.33333333,1850.734,0
1044,64,70.4,8,1333.33333333,600.4,0
1045,64,74.8,7.9,1333.33333333,1182.867,0
1046,64,83.3,9.6,1333.33333333,1854.934,0
1047,64,71.7,8,1333.33333333,615.3,0
1048,64,67.5,7.8,1333.33333333,1178.867,0
1049,64,70.5,8.5,1333.33333333,1846.734,0
1050,64,66.6,8,1333.33333333,606.9,1
1051,64,68,8.1,1333.33333333,1179.767,0
1052,64,69.3,7.5,1333.33333333,1847.234,0
1053,64,64.8,6.5,1333.33333333,593.4,0
1054,64,68.7,7.8,1333.33333333,1182.167,0
1055,64,69,9.2,1333.33333333,1846.534,0
1056,64,67.3,8.3,1333.33333333,592.3,0
1057,64,242.8,95.5,1333.33333333,1189.067,0
1058,64,132.6,26.6,1333.33333333,120.334,0
1059,64,105.3,12.1,1333.33333333,1529.4,0
1060,64,90.7,10.8,1333.33333333,313.667,0
1061,64,71.4,8.8,1333.33333333,856.334,0
1062,64,83,9.7,1333.33333333,1516.6,0
1063,64,72.2,8.1,1333.33333333,276.667,0
1064,64,79.7,8.9,1333.33333333,847.734,0
1065,64,72.9,8.4,1333.33333333,1526.9,1
1066,64,67.6,8.1,1333.33333333,276.667,0
1067,64,60.6,7.7,1333.33333333,844.734,0
1068,64,56.7,6,1333.33333333,1511.4,0
1069,64,55.3,5.6,1333.33333333,243.267,0
1070,64,63.1,9.2,1333.33333333,1850.634,0
1071,64,56.6,7,1333.33333333,589,0
1072,64,76.5,11.4,1333.33333333,1184.567,0
1073,64,78.2,10,1333.33333333,1852.634,0
1074,64,80.2,12.7,1333.33333333,611,0
1075,64,73.6,8.3,1333.33333333,1180.467,0
1076,64,102.7,11.2,1333.33333333,1857.734,0
1077,64,86.2,9.6,1333.33333333,639.7,0
1078,64,83.2,10.3,1333.33333333,1198.767,0
1079,64,77,8.5,1333.33333333,1848.134,0
1080,64,68.2,7.8,1333.33333333,614.4,1
1081,64,93.5,11.3,1333.33333333,1198.467,0
1082,64,76,9.2,1333.33333333,1849.934,0
1083,64,65.4,6.7,1333.33333333,603.2,0
1084,64,60.2,7.4,1333.33333333,1185.067,0
1085,64,68.9,11,1333.33333333,1851.734,0
1086,64,55.5,7.4,1333.33333333,595.9,0
1087,64,69,9,1333.33333333,1187.267,0
1088,64,71.3,9,1333.33333333,1865.934,0
1089,64,67.4,8.8,1333.33333333,614.2,0
1090,64,89.2,15.4,1333.33333333,1187.467,0
1091,64,138.8,26.2,1333.33333333,1857.234,0
1092,64,77.7,9.7,1333.33333333,677.9,0
1093,64,128.6,14.8,1333.33333333,1194.167,0
1094,64,80.2,9.2,1333.33333333,1855.234,0
1095,64,72,8.1,1333.33333333,624.6,1
1096,64,125.6,14.4,1333.33333333,1196.267,0
1097,64,62,7.1,1333.33333333,2357.434,0
1098,64,54.5,6.5,1333.33333333,1094.4,0
1099,64,82.6,9.8,1333.33333333,1696.867,0
1100,64,78.9,8.1,1333.33333333,458.534,0
1101,64,73.8,9.5,1333.33333333,535.6,0
1102,64,71.7,9.1,1333.33333333,1200.367,0
1103,64,193.9,49,1333.33333333,1867.334,0
1104,64,122.9,17.4,1333.33333333,745.9,0
1105,64,118.8,15.7,1333.33333333,1213.167,0
1106,64,107.8,13.1,1333.33333333,14.334,0
1107,64,74.2,8.2,1333.33333333,1533.9,0
1108,64,71.7,8.3,1333.33333333,284.867,0
1109,64,84,10,1333.33333333,872.634,0
1110,64,66.7,7.4,1333.33333333,1543.9,1
1111,64,57.3,6.5,1333.33333333,285.567,0
1112,64,62.4,7,1333.33333333,865.034,0
1113,64,72.4,8.4,1333.33333333,1533.3,0
1114,64,66.7,7.9,1333.33333333,282.667,0
1115,64,62.5,7.7,1333.33333333,866.234,0
1116,64,62.2,7.7,1333.33333333,1530.7,0
1117,64,52.2,5.2,1333.33333333,267.867,0
1118,64,70.7,9.3,1333.33333333,1863.134,0
1119,64,67,8.2,1333.33333333,610.8,0
1120,64,93.9,13.8,1333.33333333,1207.367,0
1121,64,68.9,9.3,1333.33333333,1864.834,0
1122,64,60,6.8,1333.33333333,609.2,0
1123,64,95.7,11.3,1333.33333333,1210.067,0
1124,64,74.9,8.4,1333.33333333,1869.634,0
1125,64,59.7,6.8,1333.33333333,633.5,1
1126,64,67.1,7.6,1333.33333333,1197.867,0
1127,64,98.4,11.5,1333.33333333,1879.434,0
1128,64,84.5,10.7,1333.33333333,657,0
1129,64,72.9,8.5,1333.33333333,1204.267,0
1130,64,63.4,7.7,1333.33333333,1864.934,0
1131,64,54.3,6.7,1333.33333333,603.4,0
1132,64,69.5,9.1,1333.33333333,1198.767,0
1133,64,73.5,9.4,1333.33333333,2379.234,0
1134,64,68.1,9,1333.33333333,1129.8,0
1135,64,89.4,13,1333.33333333,1519.067,0
1136,64,80.3,10.2,1333.33333333,287.734,0
1137,64,62.6,9.2,1333.33333333,832.4,0
1138,64,99.5,15.3,1333.33333333,1568.567,0
1139,64,86.5,11.6,1333.33333333,346.834,0
1140,64,95.9,11.1,1333.33333333,852.7,1
1141,64,86.4,10.1,1333.33333333,1501.167,0
1142,64,69.6,8,1333.33333333,264.734,0
1143,64,61.5,7,1333.33333333,830.4,0
1144,64,87.9,10.2,1333.33333333,1501.467,0
1145,64,81.6,9.7,1333.33333333,268.534,0
1146,64,97.2,11.5,1333.33333333,877.5,0
1147,64,61.9,7.8,1333.33333333,1426.667,0
1148,64,54,6.8,1333.33333333,163.534,0
1149,64,77,9.3,1333.33333333,1273.5,0
1150,64,65.9,6.6,1333.33333333,27.667,0
1151,64,76.6,11.3,1333.33333333,1607.234,0
1152,64,68.2,8.6,1333.33333333,360.9,0
1153,64,91.1,13.7,1333.33333333,946.767,0
1154,64,77.9,9.9,1333.33333333,1606.334,0
1155,64,100.4,12.7,1333.33333333,374.9,1
1156,64,65.8,7.8,1333.33333333,937.367,0
1157,64,69.6,11.1,1333.33333333,1605.234,0
1158,64,56.9,6.6,1333.33333333,349.7,0
1159,64,84.2,10.6,1333.33333333,1442.067,0
1160,64,60.8,6.8,1333.33333333,204.934,0
1161,64,64.8,7.7,1333.33333333,1039.1,0
1162,64,149,50.4,1333.33333333,1033.167,0
1163,64,61.8,7.6,1333.33333333,1646.234,0
1164,64,54.7,6.8,1333.33333333,383.2,0
1165,64,86.9,10.3,1333.33333333,983.067,0
1166,64,66.7,7,1333.33333333,1645.434,0
1167,64,65.8,6.8,1333.33333333,389,0
1168,64,86.9,11.6,1333.33333333,982.467,0
1169,64,61.3,9,1333.33333333,1645.534,0
1170,64,54.3,7,1333.33333333,395.3,1
1171,64,90.5,13,1333.33333333,981.167,0
1172,64,66.1,7.8,1333.33333333,1644.134,0
1173,64,57.9,6.5,1333.33333333,385.3,0
1174,64,169,56.5,1333.33333333,986.867,0
1175,64,85,9.5,1333.33333333,1647.634,0
1176,64,69.3,7.9,1333.33333333,409.7,0
1177,64,65.6,7.5,1333.33333333,972.967,0
1178,64,62.7,7.1,1333.33333333,1639.034,0
1179,64,57.8,6.8,1333.33333333,376.8,0
1180,64,61.7,7.2,1333.33333333,997.667,0
1181,64,57.2,6.7,1333.33333333,1639.134,0
1182,64,56.2,6.7,1333.33333333,371.6,0
1183,64,57,6.8,1333.33333333,972.467,0
1184,64,62.4,7.8,1333.33333333,1641.934,0
1185,64,54.3,5.6,1333.33333333,394,1
1186,64,66.5,11.3,1333.33333333,1008.067,0
1187,64,70.1,9.5,1333.33333333,1657.734,0
1188,64,61.4,7,1333.33333333,403.4,0
1189,64,83.5,11.4,1333.33333333,980.267,0
1190,64,65,7.4,1333.33333333,1641.534,0
1191,64,55,6.6,1333.33333333,381.5,0
1192,64,60,6.8,1333.33333333,974.967,0
1193,64,75,8.6,1333.33333333,1641.934,0
1194,64,70.1,8,1333.33333333,393.9,0
1195,64,58.3,6.8,1333.33333333,972.567,0
1196,64,64.1,7.6,1333.33333333,1640.934,0
1197,64,56.6,6.7,1333.33333333,380.2,0
1198,64,144.9,21,1333.33333333,1001.267,0
1199,64,77.4,9.5,1333.33333333,1649.134,0
1200,64,66.5,6.8,1333.33333333,418.4,1
1201,64,60.4,7.8,1333.33333333,979.067,0
1202,64,71.2,9.5,1333.33333333,1650.434,0
1203,64,67.9,8.6,1333.33333333,398.8,0
1204,64,76.4,8.9,1333.33333333,978.367,0
1205,64,99.3,13.6,1333.33333333,1651.134,0
1206,64,86.2,9.7,1333.33333333,429.7,0
1207,64,76.6,8.4,1333.33333333,980.167,0
1208,64,96,11.3,1333.33333333,1652.334,0
1209,64,86.3,9.9,1333.33333333,427.6,0
1210,64,80.9,9.4,1333.33333333,980.667,0
1211,64,95.6,11.3,1333.33333333,1650.634,0
1212,64,83,9.8,1333.33333333,425.5,0
1213,64,68.1,8.1,1333.33333333,982.467,0
1214,64,86,10.4,1333.33333333,1650.434,0
1215,64,78.1,7.9,1333.33333333,423.7,1
1216,64,88.7,11.2,1333.33333333,985.767,0
1217,64,68.4,7.4,1333.33333333,1648.834,0
1218,64,65.6,6.6,1333.33333333,394.5,0
1219,64,70.1,9.5,1333.33333333,981.567,0
1220,64,79.4,9.8,1333.33333333,1648.734,0
1221,64,74.3,8.5,1333.33333333,405.3,0
1222,64,92.1,15.9,1333.33333333,992.967,0
1223,64,68.7,7.8,1333.33333333,1155.534,0
1224,64,72.9,8.6,1333.33333333,1269.1,0
1225,64,71.6,8.2,1333.33333333,18.867,0
1226,64,84.3,9.7,1333.33333333,1604.334,0
1227,64,82.1,9.6,1333.33333333,372.8,0
1228,64,72.6,8.5,1333.33333333,938.067,0
1229,64,81.7,9.7,1333.33333333,1607.134,0
1230,64,79.9,9.4,1333.33333333,378.3,1
1231,64,81.9,9.7,1333.33333333,940.467,0
1232,64,107.8,22.2,1333.33333333,1606.334,0
1233,64,78.7,7.9,1333.33333333,392.8,0
1234,64,74,9.4,1333.33333333,941.267,0
1235,64,63.7,11.4,1333.33333333,1602.234,0
1236,64,55.1,6.9,1333.33333333,341.2,0
