block_index,frames,chain_us,max_one_us,deadline_us,late_start_us,automated
510,64,73.5,8.6,1333.33333333,349.6,1
511,64,58.8,6.9,1333.33333333,901.767,0
512,64,87.8,10.6,1333.33333333,1578.334,0
513,64,82.3,9.6,1333.33333333,345.6,0
514,64,89,10.4,1333.33333333,922.167,0
515,64,88.4,10,1333.33333333,1582.334,0
516,64,84.4,9.6,1333.33333333,349.7,0
517,64,66.9,7.5,1333.33333333,912.567,0
518,64,73.7,8.7,1333.33333333,1578.934,0
519,64,64.6,6.5,1333.33333333,329.7,0
520,64,80.5,8.7,1333.33333333,914.367,0
521,64,79.1,8.3,1333.33333333,1590.434,0
522,64,77.3,7.9,1333.33333333,348.5,0
523,64,93.2,13.6,1333.33333333,928.667,0
524,64,65.6,8.9,1333.33333333,1579.534,0
525,64,59.3,6.9,1333.33333333,332.1,1
526,64,63.6,8,1333.33333333,414.367,0
527,64,58.9,6.7,1333.33333333,810.034,0
528,64,62.3,7.7,1333.33333333,1474.7,0
529,64,53.8,6.6,1333.33333333,212.067,0
530,64,95.1,11.3,1333.33333333,1813.234,0
531,64,84.2,9.9,1333.33333333,587.8,0
532,64,65.6,7.5,1333.33333333,1140.567,0
533,64,88.9,10,1333.33333333,1314.234,0
534,64,82.8,9.7,1333.33333333,82.2,0
535,64,87.1,10.4,1333.33333333,1652.867,0
536,64,78.4,7.9,1333.33333333,419.034,0
537,64,79.6,8.2,1333.33333333,985.2,0
538,64,79.5,8.1,1333.33333333,1652.467,0
539,64,78.5,7.9,1333.33333333,411.034,0
540,64,77.2,11.2,1333.33333333,1010,1
541,64,67.3,9.3,1333.33333333,1670.267,0
542,64,59.5,7,1333.33333333,413.034,0
543,64,75.9,9.1,1333.33333333,983.2,0
544,64,97.1,11.9,1333.33333333,2157.967,0
545,64,81.6,9.6,1333.33333333,934.434,0
546,64,75.7,8.8,1333.33333333,1018.2,0
547,64,82.5,8.9,1333.33333333,1686.167,0
548,64,71.9,8,1333.33333333,445.934,0
549,64,94.9,10.8,1333.33333333,1022,0
