block_index,frames,chain_us,max_one_us,deadline_us,late_start_us,automated
374,64,86.8,10.9,1333.33333333,997.034,0
375,333,347.1,38.7,6937.5,1671.6,0
376,1,18.9,3.2,20.8333333333,645.4,0
377,7,16,2.1,145.833333333,646.567,0
378,64,64.2,7.3,1333.33333333,531.934,0
379,333,427.2,46.5,6937.5,1233.1,0
380,1,17.5,3.1,20.8333333333,1204.3,0
381,7,17.6,2.3,145.833333333,1203.867,0
382,64,75.3,8.4,1333.33333333,1094.534,0
383,333,287.7,33.7,6937.5,1777.1,0
384,1,17.7,4.5,20.8333333333,786.7,1
385,7,11.6,1.5,145.833333333,785.767,0
386,64,59.7,6.5,1333.33333333,666.434,0
387,333,303.9,37.2,6937.5,1362.4,0
388,1,14.2,3.3,20.8333333333,1333.4,0
389,7,17.9,2.7,145.833333333,1329.467,0
390,64,73.3,8.9,1333.33333333,1220.134,0
391,333,295.9,32.1,6937.5,1902.8,0
392,1,39.1,22.8,20.8333333333,893.3,0
393,7,13.1,2.7,145.833333333,913.767,0
394,64,67.7,7.6,1333.33333333,796.134,0
395,333,281.5,33.9,6937.5,1461.5,0
396,1,14.8,3,20.8333333333,1472.3,1
397,7,16,2.4,145.833333333,1468.967,0
398,64,78.2,9.1,1333.33333333,1358.134,0
399,333,405.7,45.4,6937.5,217.5,0
400,1,24,4,20.8333333333,1021.1,0
401,7,19.4,2.5,145.833333333,1027.467,0
402,64,81.1,9.2,1333.33333333,920.434,0
403,333,366.8,42.4,6937.5,1590.4,0
404,1,18,3.6,20.8333333333,579.2,0
405,7,14.8,2.2,145.833333333,578.567,0
406,64,62.4,7.5,1333.33333333,462.634,0
407,333,474.1,77.7,6937.5,1187.3,0
408,1,25.4,5.5,20.8333333333,1168.5,1
409,7,17,2.5,145.833333333,1175.767,0
410,64,72.4,7.6,1333.33333333,1062.134,0
411,333,479.2,62.2,6937.5,1773.2,0
412,1,26.8,4.8,20.8333333333,708.4,0
413,7,22.2,3.5,145.833333333,717.567,0
414,64,95.7,11.9,1333.33333333,614.834,0
415,333,361.3,42.7,6937.5,1301,0
416,1,26.9,4.8,20.8333333333,1279.3,0
417,7,16.8,2.2,145.833333333,1288.267,0
418,64,83.3,9.6,1333.33333333,1179.234,0
419,333,454,49.6,6937.5,1872.2,0
420,1,18.7,3.3,20.8333333333,1373.1,1
421,7,18,2.4,145.833333333,1373.867,0
422,64,80.6,8.7,1333.33333333,1265.934,0
423,333,365.2,43.3,6937.5,114.3,0
424,1,21,4.4,20.8333333333,1245.5,0
425,7,18.2,3.4,145.833333333,1248.867,0
426,64,77.1,9.4,1333.33333333,1140.134,0
427,333,327.4,41.5,6937.5,1839.4,0
428,1,20.4,3.5,20.8333333333,811.5,0
429,7,18.8,2.4,145.833333333,813.867,0
