block_index,frames,chain_us,max_one_us,deadline_us,late_start_us,automated
597,64,72.1,8.5,1333.33333333,1762.8,0
598,64,81.4,9.9,1333.33333333,525.967,0
599,64,116.7,14.2,1333.33333333,1114.934,0
600,64,71.2,10,1333.33333333,1780.3,1
601,64,87.8,9.6,1333.33333333,543.267,0
602,64,83.3,8.9,1333.33333333,1101.234,0
603,64,76.6,8.4,1333.33333333,1763,0
604,64,84.1,9.8,1333.33333333,532.067,0
605,64,85.1,10.7,1333.33333333,1101.234,0
606,64,75.4,9.5,1333.33333333,1268.6,0
607,64,66.6,6.9,1333.33333333,31.967,0
608,64,64.2,8.1,1333.33333333,1599.934,0
609,64,55.8,7.2,1333.33333333,348,0
610,64,105.6,14.7,1333.33333333,945.967,0
611,64,82.1,11.2,1333.33333333,1607.334,0
612,64,72.9,8.9,1333.33333333,377.5,0
613,64,66,8.5,1333.33333333,928.767,0
614,64,80,10.2,1333.33333333,1607.534,0
615,64,66.4,6.7,1333.33333333,391,1
616,64,76.2,9,1333.33333333,939.667,0
617,64,125.2,18.3,1333.33333333,1117.034,0
618,64,70.4,7.8,1333.33333333,1376.9,0
619,64,62.7,6.9,1333.33333333,131.367,0
620,64,87.2,10.1,1333.33333333,1718.234,0
621,64,67.5,7,1333.33333333,493.4,0
622,64,64.9,8,1333.33333333,1047.367,0
623,64,63.1,7.9,1333.33333333,1714.134,0
624,64,53.7,5.5,1333.33333333,461.1,0
625,64,73.4,8.5,1333.33333333,1056.067,0
626,64,78.7,10.8,1333.33333333,1718.134,0
627,64,72.3,8.7,1333.33333333,484.8,0
628,64,65.6,9.5,1333.33333333,1041.567,0
629,64,64.4,9,1333.33333333,1708.034,0
630,64,53.9,5.5,1333.33333333,472.3,1
631,64,69.7,7.7,1333.33333333,1042.267,0
632,64,81.3,9.7,1333.33333333,1726.334,0
633,64,70.5,8.4,1333.33333333,496,0
634,64,134,14.3,1333.33333333,1064.067,0
635,64,83.2,9.1,1333.33333333,1712.534,0
636,64,74.8,8.1,1333.33333333,483.7,0
637,64,101.8,11.7,1333.33333333,1050.967,0
638,64,62.3,7.7,1333.33333333,1708.834,0
639,64,53.6,5.6,1333.33333333,454.8,0
640,64,60.4,7.8,1333.33333333,1043.767,0
641,64,62.7,9.4,1333.33333333,1710.634,0
642,64,55.7,6.9,1333.33333333,456.6,0
643,64,82,11.2,1333.33333333,1045.867,0
644,64,234.1,153.9,1333.33333333,1721.634,0
645,64,115.2,14.6,1333.33333333,695.6,1
646,64,67,8.3,1333.33333333,1048.167,0
647,64,67.3,7.9,1333.33333333,1721.034,0
648,64,56.4,6.8,1333.33333333,471.9,0
649,64,63.2,7.4,1333.33333333,1046.467,0
650,64,108.3,11.7,1333.33333333,1724.734,0
651,64,93.4,10.6,1333.33333333,524.1,0
652,64,71,7.8,1333.33333333,1049.367,0
653,64,71.3,7.9,1333.33333333,1713.434,0
654,64,53.6,5.6,1333.33333333,468.4,0
655,64,61.1,7.6,1333.33333333,1052.167,0
656,64,104.5,17.3,1333.33333333,1715.934,0
657,64,67.3,7,1333.33333333,508.5,0
658,64,62.2,7.9,1333.33333333,1044.667,0
659,64,80.1,11,1333.33333333,1724.234,0
660,64,72.3,8.6,1333.33333333,508.2,1
661,64,65.5,9.3,1333.33333333,1049.067,0
662,64,81.7,11.8,1333.33333333,1227.034,0
663,64,60.6,7.8,1333.33333333,1892.4,0
664,64,53.4,5.5,1333.33333333,636.667,0
665,64,65,7.8,1333.33333333,1739.334,0
